lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,5GFP1,5GFP2,5GFP3,5GFP4,5GFP5,5DN1,5DN2,5DN3,5DN4,5DN5,SolventBlank1
PI (36:7),-0.011024777401988097,8.307989971897527,0.00395714200931252,0.9498415014788759,0.9985247590065712,870.4863 -> 593.4863,PI,122945.18896492,166423.95227044,151993.57055663,129777.12927247,135717.289794972,193682.85351573,172506.17236326,151611.43164061,96046.5076904189,80804.725280751,151011.40991214
PIo (20:5),-0.01948083674298138,9.935098490335553,0.012356741498479096,0.9114887716443931,0.9985247590065712,632.3869 -> 355.3869,PI,397951.104064962,327988.669006365,329756.86755363,327083.20550534,325820.249206609,311167.16308588,476418.775756828,370193.206603986,292064.858581611,247196.077575642,863919.83227539
SM (d18:2/24:1),-0.021356497441718768,9.669787842484093,0.014850883010694815,0.9030065692674388,0.9985247590065712,811.7 -> 184.1,PCandSM,495964.974487934,355363.485473563,393532.525268633,332233.62457288,369614.16296371,555915.95996095,412797.44470225,351404.74633777,299027.25964343,309637.020629908,263491.25756832
TAG(48:2)_FA 18:2,0.02449544139545928,10.641842545564348,0.01953790017068968,0.8888353653156849,0.9985247590065712,820.8 -> 523.8,TAG2,762179.58886728,924291.20410178,976046.0654296,710666.66748037,969002.8271487,864686.063506731,772467.158069695,797746.841221005,983420.110580342,733121.590743921,137061.889263191
TAG(50:3)_FA 16:1,-0.010632551803637903,12.155898390042776,0.0036812478792853653,0.9516194055477618,0.9985247590065712,848.8 -> 577.8,TAG1,2254778.0371096,2394664.7402346,2427395.8046867,2213679.4804686,2417780.388672,2133666.53613273,2276713.0449221,2393467.22949155,2455943.140625,2220766.2382814,838448.87660994
TAG(52:2)_FA 16:0,0.009832497080023903,11.560686428641123,0.00314807862514499,0.9552559770511068,0.9985247590065712,876.8 -> 603.8,TAG1,1512257.5488283,1614267.7265624,1579766.165039,1449308.9707031,1627089.169922,1405001.33056644,1525659.77441428,1549425.69287112,1558361.1943358,1483244.68457028,575327.418849899
TAG(54:0)_FA 16:1,-0.018118012640251365,7.1276067033950135,0.010684943595151708,0.9176709077125247,0.9985247590065712,908.9 -> 637.9,TAG1,65882.40478516,71977.28479005,69245.20526123,69243.34521487,64696.52441404,59884.424072216,67726.12512208,69418.185180655,70427.56469726,68606.504943826,40109.6230964623
TAG(54:0)_FA 18:0,-0.010864753789565047,11.14770440859395,0.003843749347197445,0.950564441771141,0.9985247590065712,908.9 -> 607.896,TAG1,1083169.7919921,1331019.2021485,1182963.0644532,1147087.9296874,1140558.2880858,1096777.0107422,1236657.1953125,1123175.1933597,1174668.8203126,1136585.2363284,366303.625168011
TAG(54:1)_FA 18:2,-0.009296217842404768,8.199735759628973,0.0028135995206639564,0.9576973489167497,0.9985247590065712,906.8 -> 609.8,TAG2,134959.80981444,165075.9313965,166806.37231447,140976.59008792,169292.59375002,151068.231750502,144836.35046385,148771.191345235,175759.97229003,140449.609985338,35515.3223876774
TAG(54:2)_FA 18:2,-0.009139119917466375,11.710274397792634,0.0027197441522730514,0.9584082435468778,0.9985247590065712,904.8 -> 607.8,TAG2,1607127.5703126,1929678.1035157,1946101.6855469,1566385.8789062,1961245.263672,1837812.7685544,1728983.3427737,1683821.56054666,1980468.4785155,1590812.47558578,275217.78045275
TAG(54:2)_FA 20:0,0.012869412588714753,8.301222433879826,0.005392270901211305,0.941462287486659,0.9985247590065712,904.8 -> 575.8,TAG2,157440.511779788,172647.23291015,174570.97314455,157468.59118652,178718.57287594,168210.472351081,155744.670013432,150509.610565206,192321.372741709,145223.870971658,36830.5829773114
TAG(54:3)_FA 16:0,-0.016369413229538,7.307776625253859,0.00872249448649054,0.9255903220111996,0.9985247590065712,902.8 -> 629.8,TAG1,76928.36535645,81162.3265381,79031.20605468,77827.285156262,78255.38543699,74779.085449239,75702.80541993,80095.946167003,83711.80627445,73036.54510497,39736.2026634168
TAG(54:3)_FA 18:0,0.010994594662316398,10.627890322946907,0.003936128574423492,0.9499746808628483,0.9985247590065712,902.8 -> 601.8,TAG1,808885.53662102,846378.96191399,850968.80273434,761455.18164081,858975.6933595,720866.92968736,857466.40234353,797685.21874978,831518.57324208,780363.876953,260160.91840743
TAG(54:4)_FA 16:0,0.022339956117393357,7.23033850122624,0.016245250544329792,0.898578817288677,0.9985247590065712,900.8 -> 627.8,TAG1,72208.604553208,76537.785705588,80237.76574708,70813.644958501,72187.36547851,68555.00427248,79845.70556641,68603.72497556,70554.46520997,69180.944946285,42685.2229461861
TAG(54:4)_FA 18:0,-0.02336018187968209,9.400391680098602,0.01776809546754521,0.8939584844837939,0.9985247590065712,900.8 -> 599.8,TAG1,368015.6833498,339664.58203138,363219.76733401,305043.46191396,392589.96826163,283431.64233388,412832.35131816,324763.34545895,395239.82763667,337616.20312506,86901.1060256846
TAG(54:5)_FA 16:0,-0.013102555361688818,6.841858865285195,0.005587578914244773,0.9404135373140503,0.9985247590065712,898.8 -> 625.8,TAG1,54792.60437007,56522.243957485,57157.984374992,53698.78387451,54027.383789059,51331.163574242,51658.024047853,53779.263671866,59944.104125977,54532.363769505,36386.0028762906
TAG(54:5)_FA 18:0,0.014904577546130842,7.731237166570898,0.00723197944569165,0.9322287591699849,0.9985247590065712,898.8 -> 597.8,TAG1,118999.727844227,110586.168212853,112390.748168935,95988.526245111,120031.867736812,87636.326904327,117402.307678212,97362.766845747,119538.287353521,115806.66784672,32107.4822349548
TAG(54:5)_FA 18:1,0.01319841377458634,9.520440155810306,0.005672019426128827,0.9399658291218589,0.9985247590065712,898.8 -> 599.8,TAG1,391056.409424,374666.74633783,414240.88793939,338810.20239276,425337.25244137,328096.56372081,412971.14965805,356755.02539046,403667.50537114,375269.86596665,96941.7860565325
TAG(54:6)_FA 20:0,0.016751876463098413,6.3910091037844765,0.0091323819237914,0.9238672577889273,0.9985247590065712,896.8 -> 567.8,TAG2,38345.602756493,48470.3233413659,47223.643249502,38983.3226509033,49991.063232426,40634.703002923,43083.063171377,40160.322723362,51674.623748756,38993.302429189,10909.0007972725
TAG(54:7)_FA 20:0,-0.012586489571912404,8.090480284367608,0.005157655074981449,0.9427476900624268,0.9985247590065712,894.8 -> 565.8,TAG2,132054.068557772,152724.851318387,155055.35034181,124257.488101963,155126.87109376,143140.94885254,140748.77026369,134915.849060065,159247.85083007,127992.729309101,33337.4023475587
TAG(54:8)_FA 18:2,-0.010863165046329708,7.769420155231568,0.0038418055719375843,0.9505769270731965,0.9985247590065712,892.7 -> 595.7,TAG2,106007.607917777,110594.968078614,129937.96813962,101818.687747965,125249.92871091,110343.288467396,107095.687286405,109233.068084719,134108.8289795,102141.726989732,28311.9222869785
TAG(54:8)_FA 20:0,-0.018990989482983514,7.817641541563121,0.01174138475687414,0.9137119774150944,0.9985247590065712,892.7 -> 563.7,TAG2,108378.687789941,125007.928504937,126012.34960937,102984.907604234,131032.16882326,120241.268341081,108202.687816627,112205.747367846,135145.149757371,108998.268737777,27981.0217437675
TAG(56:0)_FA 20:4,-0.010830373503029121,6.700347277112339,0.00381763641448174,0.95073243657774,0.9985247590065712,936.9 -> 615.9,TAG2,47584.003601096,57043.184539812,55671.583862298,48738.363647473,61763.964447029,56125.123962405,50669.543640147,50581.543518068,58876.204223638,49190.523406952,15863.2211380069
TAG(56:1)_FA 16:0,0.023860445217739265,8.10417571512865,0.018535034369620007,0.8917078925247974,0.9985247590065712,934.9 -> 661.9,TAG1,126816.38916019,174184.73071285,137247.40991214,138892.94995118,124503.76953124,119297.76696778,152240.52978515,131015.22924804,137911.62963865,130689.84997559,62604.3842048643
TAG(56:1)_FA 20:4,-0.013636217546362324,6.272880682644828,0.00605091005917302,0.9379970136734617,0.9985247590065712,934.9 -> 613.9,TAG2,38470.582641587,39336.802856438,43409.083251948,35922.902465806,44433.42318727,38492.402770998,38339.462371838,37207.982788093,47000.542907698,37173.302642824,11291.7208824142
TAG(56:3)_FA 20:0,0.01800684618060417,8.665188349169815,0.010557087288134426,0.9181632247419567,0.9985247590065712,930.8 -> 601.8,TAG2,194990.01281739,237559.79785156,225057.91625978,197278.41345215,233733.81494137,211206.993225116,200345.35375978,208923.23583983,232377.134521491,192810.85290528,44455.5632972857
TAG(56:4)_FA 18:0,0.011056711910800085,6.837242854328676,0.003978937820875217,0.9497037380778317,0.9985247590065712,928.8 -> 627.8,TAG1,56024.363769528,62263.56439209,56061.643920881,53630.703796362,54691.563842749,50379.963806136,56078.643554671,53444.683837891,58383.424621569,54631.064147962,32154.7420997508
TAG(56:4)_FA 18:2,-0.023414904135671818,8.464767790325451,0.017850187420663133,0.8937152516225727,0.9985247590065712,928.8 -> 631.8,TAG2,169998.97143556,202793.47277832,190093.09350588,160206.45190432,200386.6940918,189482.654174793,177977.730407737,170103.632263162,209581.57476805,166040.711730974,47876.1035575622
TAG(56:4)_FA 20:0,0.016691602096354834,7.23152413019227,0.009069262536513634,0.9241300164032756,0.9985247590065712,928.8 -> 599.8,TAG2,77590.66583252,85925.82604981,82050.385681151,71587.48486327,84395.325866688,69283.664916969,86104.906066901,70982.92474363,95081.20654294,65850.464416491,17372.4612045299
TAG(56:5)_FA 16:0,-0.015000493743673446,6.932879754516461,0.007323794262276806,0.9318009579837075,0.9985247590065712,926.8 -> 653.8,TAG1,58205.243774392,59313.684692382,59141.883422829,58967.904357909,59430.84375,55873.443542473,61280.244201637,54480.383605915,58781.06445315,59937.824218741,37712.3029365543
TAG(56:5)_FA 20:0,-0.006773597975539942,6.402280084655765,0.0014931310509638251,0.9691765703947656,0.9985247590065712,926.8 -> 597.8,TAG2,42090.002807632,48152.763488769,44921.483154291,37204.082672101,48794.943359362,38867.022979724,42157.822662334,41387.842987055,52570.403808596,41191.222900406,12469.1007804822
TAG(56:6)_FA 18:1,0.007688930926776006,6.516219480541257,0.001924009678120342,0.9650131823869809,0.9985247590065712,924.8 -> 625.8,TAG2,43311.183105464,49704.023437484,50416.403869617,43374.682861322,49881.943359378,46685.963378875,43412.162780737,42702.163024891,55399.524108862,41061.722686766,16667.6011733979
TAG(56:6)_FA 18:2,0.022230616085133444,7.069562221511621,0.016086321391185265,0.8990734766051003,0.9985247590065712,924.8 -> 627.8,TAG2,65340.204833958,74541.76550294,75610.36560059,64482.18444824,74129.425415045,70472.404968259,69920.485107414,57779.984649662,78236.52575683,63193.60406494,20206.6414680526
TAG(56:6)_FA 20:0,0.012249507404579162,6.475545896557342,0.004883241952029493,0.9442890149865457,0.9985247590065712,924.8 -> 595.8,TAG2,43212.363037092,46612.383117639,51515.423950213,42148.183105461,50396.904052743,46194.24340821,42012.122985816,43297.983047461,50240.883422865,43834.203094466,13222.0210266179
TAG(56:7)_FA 18:2,0.013337723871734555,6.523755617306293,0.005789508830162049,0.9393484331287251,0.9985247590065712,922.8 -> 625.8,TAG2,45815.763000489,52174.043273901,50152.383422869,41889.742980941,50917.563293455,47258.683410636,47913.98358154,41412.302917486,54561.244018551,41385.222808844,14661.3810501079
TAG(56:7)_FA 20:0,-0.021773560999951258,8.084968427178827,0.015434741525041318,0.9011279162310268,0.9985247590065712,922.8 -> 593.8,TAG2,132177.84899904,154343.45056152,147853.65026858,131545.36816408,151905.37182618,150182.99133303,135140.149658214,136194.351013187,163542.65087894,124458.87005615,29800.3222007772
TAG(56:8)_FA 18:2,-0.007110449050608515,7.171216694403488,0.0016457476418167971,0.9676404426587588,0.9985247590065712,920.8 -> 623.8,TAG2,67683.024475098,81043.685424804,81726.50610355,69069.124389638,77097.4058838,69348.404174793,77425.485961889,74019.585357714,77501.60559082,69910.424652116,21368.8015670749
TAG(58:0)_FA 16:0,0.020611092054466117,7.76066839118695,0.013829819612681149,0.9063844041125639,0.9985247590065712,964.9 -> 691.9,TAG1,117105.34826662,126615.909118654,100877.54663084,96871.94641113,109833.828125,104605.887207028,105879.48779294,104233.74719238,111146.20800782,102683.667358381,49757.123558051
TAG(58:0)_FA 20:0,-0.023851096677847336,7.518720090208899,0.01851896166112965,0.8917545663644834,0.9985247590065712,964.9 -> 635.9,TAG2,85940.10626217,104354.367797861,105154.38781736,84882.625549326,102693.327331542,93519.3860664116,92171.94702148,91113.546874983,114841.80847169,86202.865661593,21628.2415771504
TAG(58:0)_FA 20:4,-0.01367193417640908,6.322625127074535,0.006082800059175497,0.9378341719271814,0.9985247590065712,964.9 -> 643.9,TAG2,39961.502868665,41365.682800305,44783.903106672,39771.802520757,43330.982971211,40047.3224601945,40702.582672091,41855.142791744,47182.363555901,36112.362686138,11137.5008811925
TAG(58:1)_FA 20:0,-0.017078190257241884,7.556350113842763,0.009494858953985386,0.9223757361776963,0.9985247590065712,962.9 -> 633.9,TAG2,92066.745239272,102536.107055666,102669.107482914,90332.226654078,106391.2077637,99681.5468597401,98557.287033061,93746.446228013,109088.8479004,85940.42593383,24312.7417526219
TAG(58:10)_FA 16:0,0.00802692993864324,6.572277907451765,0.002096852939317273,0.9634765079853277,0.9985247590065712,944.8 -> 671.8,TAG1,43217.323333755,50020.703063963,45097.48352049,45370.462921152,47358.963256838,41538.842864985,45738.943176273,45125.72283933,45819.063293495,45299.903076167,30070.5621833703
TAG(58:10)_FA 18:0,0.023288674746725666,6.722421789412939,0.01765159477238143,0.8943046518719967,0.9985247590065712,944.8 -> 643.8,TAG1,54295.564086912,53249.983398444,50730.94354248,50515.323791499,53688.123718247,48180.783569298,49256.503234839,49792.763671866,51382.664123528,52694.123718267,29132.9621467627
TAG(58:10)_FA 20:0,-0.017537383231444985,6.787365356917213,0.010010366299411544,0.920303186921576,0.9985247590065712,944.8 -> 615.8,TAG2,52651.804016105,58966.06436157,61132.844238274,54151.683715809,62188.244018525,58096.544372558,53888.544128418,56998.763702395,65088.96447753,50896.603515614,14864.7210388125
TAG(58:2)_FA 18:0,-0.019130141085105773,7.114124005462012,0.01191205886053126,0.913089562179617,0.9985247590065712,960.9 -> 659.9,TAG1,67020.884765641,67824.364685045,68673.98486329,69143.205017076,67442.884460442,64005.744201663,68073.545471171,68417.764892589,69804.60510253,65478.284484849,37498.5429839945
TAG(58:3)_FA 20:0,-0.012331848673411114,6.563616414587838,0.004949299768099991,0.9439140840472555,0.9985247590065712,958.9 -> 629.9,TAG2,45576.38311767,52574.623626699,50054.663391113,46212.50354002,53385.403930658,50756.784057591,47002.243194558,42837.902954096,56214.003845206,46472.323303223,12952.6010398899
TAG(58:4)_FA 18:2,0.011385963649995041,7.021054563402995,0.004219792449362103,0.9482059044088776,0.9985247590065712,956.9 -> 659.9,TAG2,64067.224487298,73567.805328384,68796.044738757,64419.764404265,71065.125244139,71232.14465332,62379.384490955,58474.724487304,75040.024963379,62989.044372546,18775.8612403846
TAG(58:5)_FA 16:1,-0.007839274614605849,6.5574368464533945,0.0019999729056934257,0.9643296497275912,0.9985247590065712,954.8 -> 683.8,TAG1,43410.442932119,48857.943634016,45787.823669411,45995.703613279,48574.523559552,39703.822631846,46183.743408203,49729.663696268,49663.323364253,42532.803466814,25238.5816802969
TAG(58:5)_FA 18:1,-0.012829071179205056,6.909029467312198,0.005357060428877958,0.9416533782435547,0.9985247590065712,954.8 -> 655.8,TAG2,62525.084167462,61755.624542221,66692.28503416,55506.544311511,65336.524169913,63710.804382333,59733.124206533,58476.58444213,67223.544982884,57214.304046627,18877.361225127
TAG(58:6)_FA 18:2,-0.008880334799686501,6.951186730251637,0.0025668528796813916,0.9595931693860718,0.9985247590065712,952.8 -> 655.8,TAG2,59147.844299297,68829.365173339,66592.704223635,59486.083801289,67538.304504387,67709.544616662,63843.06402586,58737.864440912,66936.404357916,57751.404083262,19571.2214584399
TAG(58:7)_FA 16:1,-0.008397102359992302,7.252139796344724,0.002295248230808511,0.9617889667049222,0.9985247590065712,950.8 -> 679.8,TAG1,74811.74487304,80368.865661632,77594.26599122,72554.585083008,75512.30505374,68661.144775397,72994.60510254,76857.205627416,77802.0455322,76194.925476074,37150.7625541762
TAG(58:7)_FA 18:1,-0.022931899929638226,7.253766325859593,0.017118015531281117,0.8959051749844088,0.9985247590065712,950.8 -> 651.8,TAG2,76055.385497999,79460.906188981,85335.6668701,72606.384887691,81549.1253052,81173.80505369,81525.345886273,77481.28457642,84363.50646974,66715.384460432,23666.2817306389
TAG(58:7)_FA 20:0,-0.011039651971538477,7.431655760087912,0.003967404403738328,0.9497765892900175,0.9985247590065712,950.8 -> 621.8,TAG2,80677.785339345,99993.367004418,99969.24731443,77976.425354002,96298.58752442,91415.806457515,87591.825775144,86250.905273447,100462.94714353,80074.545654306,22113.0215110712
TAG(60:10)_FA 20:4,-0.021535003663321783,6.580602901233642,0.015093070064040148,0.9022228258906333,0.9985247590065712,972.9 -> 651.9,TAG2,47714.983398434,50158.963684061,49926.703613276,46960.483215314,55366.363952629,48245.5436706347,45931.943420399,44936.26306151,59471.784362802,48646.703811656,12763.060791017
