lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,ON10x,ON10xcopy,YN10x,YN10xcopy,Blank
O-behenoylcarnitine,-0.09293942332841094,11.56338741243736,40.94653188766131,1.5645139784769142e-10,2.552538567058531e-10,484.4 -> 85.1,ACs,1236240.70867929,1236240.70867929,1272138.68273908,1272138.68273908,1192574.40393079
Lyso_PC(18:2),-0.11240809943434399,6.27103826870748,40.76978509125818,1.712606907114041e-10,2.7911215717461194e-10,520.3325 -> 184.1,PCandSM,20250.061454765,20250.061454765,21121.201370247,21121.201370247,79063.14526362
Lyso_PS(13:0),-0.0968276152164463,7.935792113126068,40.67900206523019,1.794046741988474e-10,2.9206769628250536e-10,456.2284 -> 271.2284,PSs,96709.80688477,96709.80688477,99786.64709474,99786.64709474,110592.64794921
PSo (38:5),-0.10224558236542028,6.745270390563497,40.63357053519924,1.836246794578259e-10,2.9861391534799213e-10,796.5488 -> 611.5488,PSs,42615.862487779,42615.862487779,44137.143005377,44137.143005377,47025.563537589
PE (36:7),-0.09985015953037864,7.121073021400376,40.5691594792133,1.897785096006628e-10,3.082873841023754e-10,734.4757 -> 593.4757,PEs,56131.34350584,56131.34350584,58038.643859869,58038.643859869,57551.644165006
Cer(d18:0/16:0(2OH)),0.09550122202909632,8.384184605192456,40.563359277843645,1.9034269197727775e-10,3.088696007112367e-10,556.5 -> 266.4,Cer,140966.249206535,140966.249206535,127297.609069803,127297.609069803,151250.17095945
TAG(52:6)_FA 18:0,0.10926298793054422,5.916108432067937,40.28796529072281,2.191548351983705e-10,3.552391011152852e-10,868.7 -> 567.7,TAG1,25311.061676028,25311.061676028,22639.801666254,22639.801666254,28444.742279053
Cer(d18:1/16:0),0.09324352332636984,9.201787740818562,39.8791509056999,2.7017172484463055e-10,4.3746252318423995e-10,538.5 -> 264.3,Cer,251054.51855472,251054.51855472,227066.35668946,227066.35668946,255014.39575192
PG (36:6),-0.09622363814020542,7.828331693533905,39.8553287699316,2.734870356008258e-10,4.4235349185004265e-10,784.4859 -> 595.4859,PGs,89006.506713821,89006.506713821,91799.8260498,91799.8260498,106100.42883303
TAG(60:9)_FA 18:0,-0.12582428424202396,4.897966736880803,39.6151214064063,3.092792587250436e-10,4.997073921919166e-10,974.9 -> 673.9,TAG1,10656.0606765737,10656.0606765737,11218.320793152,11218.320793152,17773.341186529
PS (36:7),-0.09470871952730144,8.13956197409066,39.47235610141018,3.3273651181991573e-10,5.370295744534339e-10,778.4655 -> 593.4655,PSs,114223.208129857,114223.208129857,117684.268066421,117684.268066421,115187.688415474
PG (40:9),-0.099364942304969,6.94716765561257,39.23954122672572,3.7487103110179703e-10,6.043839072865708e-10,834.5015 -> 645.5015,PGs,48361.703735351,48361.703735351,49988.183593765,49988.183593765,57187.803955072
PG (22:2),0.09890957130162954,7.073486551893691,39.20185990004067,3.8217600091138174e-10,6.155001903089957e-10,582.3501 -> 393.3501,PGs,54513.204345681,54513.204345681,49111.223510723,49111.223510723,70708.223876926
PI (36:4),0.09252234303089756,8.819477651048881,38.905995738965956,4.447126165641033e-10,7.154487003887664e-10,876.5332 -> 599.5332,PIs,203986.67163075,203986.67163075,184588.07250972,184588.07250972,148232.99047855
PC (42:4),-0.10178183933008092,6.59872863587079,38.58852768918725,5.23255870947659e-10,8.409069189426511e-10,866.7 -> 184.1,PCandSM,34566.1024474803,34566.1024474803,35788.5223541405,35788.5223541405,59746.905502349
PE (32:3),0.09142124025571198,9.077699481079895,38.261262950904786,6.187888971161714e-10,9.93371266921255e-10,686.4757 -> 545.4757,PEs,239231.49658212,239231.49658212,216646.49536138,216646.49536138,196561.49584954
TAG(60:9)_FA 16:1,0.11923658992309374,5.0903717648382525,38.25432956497862,6.209914218411129e-10,9.958420130165712e-10,974.9 -> 703.9,TAG1,13614.3408966083,13614.3408966083,12093.620849609,12093.620849609,18867.661376962
Lyso_PC(17:2),0.10551669274335838,6.43926205118749,38.129129554893744,6.621419898751649e-10,1.0606991748160326e-9,506.3168 -> 184.1,PCandSM,26598.581794726,26598.581794726,23853.301528928,23853.301528928,80528.82611079
"lanosteryl palmitoleate, 18:2 Campesteryl ester",-0.09363455897972765,7.810341447917467,37.69905018332336,8.254474336788641e-10,1.3208918954711886e-9,680.6002 -> 369.1,CEs,88126.786132788,88126.786132788,90729.526214608,90729.526214608,104159.447784408
PIo (42:4),-0.1095334861683231,5.611131927882705,37.65826248364258,8.428889103418273e-10,1.3473655531662223e-9,946.6479 -> 669.6479,PIs,18662.541381833,18662.541381833,19426.641342161998,19426.641342161998,24482.08155822
Cer(d18:2/20:0),-0.08999526758601617,9.613947968144743,37.54861757857865,8.916259193619108e-10,1.4237558563427959e-9,592.6 -> 262.4,Cer,320459.623291,320459.623291,329092.86328127,329092.86328127,308687.92138664
17:1 Campesteryl ester_simulated,-0.09380570501925019,7.693748877928948,37.50363836258098,9.124262183063818e-10,1.4554216298383411e-9,668.5845 -> 369.1,CEs,80932.865447998,80932.865447998,83333.025817861,83333.025817861,97600.066741945
PC (40:3),-0.10681154511960525,6.394153935521551,37.4746711694005,9.260783711110072e-10,1.475630185814885e-9,840.6 -> 184.1,PCandSM,21458.7616538975,21458.7616538975,22295.2412719662,22295.2412719662,88973.884582487
PI (44:10),-0.10816314131983198,5.691555402113338,37.45150390533229,9.371440865481467e-10,1.4916789755130098e-9,976.5645 -> 699.5645,PIs,19795.44131469,19795.44131469,20586.361618049,20586.361618049,25657.141937256
TAG(52:4)_FA 16:1,0.09245103000376048,7.973757721854584,37.416936304542894,9.539017321655293e-10,1.5167441737081138e-9,872.8 -> 601.8,TAG1,114412.989624036,114412.989624036,103537.727966282,103537.727966282,78792.68518068
CerP(d18:1/24:0),0.09223460333785756,8.155534030698755,37.41025309470533,9.571760572451734e-10,1.5203399597090003e-9,730.6 -> 264.3,Cer,120894.589111302,120894.589111302,109419.647888165,109419.647888165,126088.849121109
PI (22:6),0.09373872058436297,7.507203888624014,37.22733386347292,1.0512983266798892e-9,1.6680748291189364e-9,662.3036 -> 385.3036,PIs,81921.506652781,81921.506652781,74068.505370985,74068.505370985,60843.923950213
PS (40:7),0.09693106147235336,6.861122578377394,36.948601866164765,1.2128463338587295e-9,1.922367842789813e-9,834.5281 -> 649.5281,PSs,48743.20367427,48743.20367427,43973.263366689,43973.263366689,53944.78393551
PI (16:1),0.0903445456395244,8.787032956317615,36.93978228131331,1.218344984349779e-9,1.9290462252204835e-09,588.2879 -> 311.2879,PIs,187542.85327143,187542.85327143,169964.39135748,169964.39135748,193794.75268552
Cer(d18:0/22:0(2OH)),0.0899800976742733,9.011681315576862,36.907300630082325,1.238812087528233e-9,1.959385609462463e-9,640.6 -> 266.4,Cer,217017.29528798,217017.29528798,196725.87390129,196725.87390129,235174.13647455
"PIo (34:3), PIp (34:2)",0.0995338176743315,6.472608969356514,36.81497211131351,1.2988890897876058e-9,2.052244761864417e-9,836.5383 -> 559.5383,PIs,36704.742706306,36704.742706306,33053.182006824,33053.182006824,43494.902893065
PG (38:0),0.09113682318858117,8.060696088888902,36.6448677524459,1.4173167244514711e-9,2.237005681810366e-9,824.6111 -> 635.6111,PGs,126015.667785694,126015.667785694,114141.469848553,114141.469848553,64834.68426512
PEo (38:4),0.09439159299300341,7.208218177701819,36.50133185854024,1.5256197247902937e-9,2.405415133309066e-9,754.5746 -> 613.5746,PEs,62963.884216298,62963.884216298,56902.40386962,56902.40386962,64456.34503172
PG (40:6),0.09726099772724786,6.611120472245124,36.00263070958525,1.9705131094286135e-9,3.1036098397191485e-9,840.5485 -> 651.5485,PGs,41032.223205559,41032.223205559,37008.402587882,37008.402587882,45189.803161621
PE (20:2),-0.09269443985460515,7.387213226673849,35.68306466795353,2.321735902857971e-9,3.6529618345805183e-9,506.3242 -> 365.3242,PEs,65122.60461426,65122.60461426,67002.26464843,67002.26464843,80422.58557126
18:1 Campesteryl ester,-0.0901364835677622,7.843361666428049,35.04050664922516,3.2291746150972916e-9,5.075383347917314e-9,682.6158 -> 369.1,CEs,90964.1464233409,90964.1464233409,93423.886688224,93423.886688224,103557.387084967
PS (30:2),0.09337616604025625,7.11521665124375,34.96590972911952,3.3552858064656058e-9,5.268079493205935e-9,704.4498 -> 519.4498,PSs,54667.404479968,54667.404479968,49439.403564461,49439.403564461,78308.865539595
PIp (30:1),0.08654552607638649,9.64364806464683,34.712010125881335,3.822659779555068e-9,5.9956241683512605e-9,782.4914 -> 505.4914,PIs,336624.38574227,336624.38574227,305876.8618164,305876.8618164,361536.84326178
Lyso_PG(16:0),0.08821656444152115,8.360310720006702,34.62875231356748,3.989696276578941e-9,6.251079447959279e-9,502.2801 -> 313.2801,PGs,141589.40991213,141589.40991213,128507.58935544,128507.58935544,135175.44970709
PS (22:4),-0.09143796486682214,7.305870455766133,34.42498694639559,4.4299940860573e-9,6.933702943870706e-9,574.3141 -> 389.3141,PSs,61115.40454099,61115.40454099,62824.664306649,62824.664306649,78050.98583981
PE (24:0),-0.09398630002093697,6.739403758853215,34.29997370484328,4.7238815276603226e-9,7.3859855968939e-9,580.3974 -> 439.3974,PEs,42506.383117682,42506.383117682,43772.443359368,43772.443359368,47105.743347154
PEo (40:3),-0.09181699049331181,7.1126332950192985,34.25628454596933,4.831128043097743e-9,7.545809773870667e-9,784.6216 -> 643.6216,PEs,55755.664062475,55755.664062475,57330.0845337,57330.0845337,58131.144348116
PS (38:3),-0.09312649483814728,6.850622816300438,34.2242135494406,4.911403611569072e-9,7.66321914861245e-9,814.5594 -> 629.5594,PSs,46499.983459491,46499.983459491,47856.463378921,47856.463378921,48371.383483897
Cer(d18:0/14:0),0.08760246741648349,8.44027228510778,34.20150380655209,4.969053996298961e-9,7.745119468789969e-9,512.5 -> 266.4,Cer,144832.37023922,144832.37023922,131506.889465305,131506.889465305,162790.47265624
PGo (40:6),0.08871507600200147,7.91827906022172,33.735832249360655,6.312712184018363e-9,9.829233390260957e-9,826.5692 -> 637.5692,PGs,91100.026611368,91100.026611368,82654.485778777,82654.485778777,153932.373046916
Lyso_PE(22:2),-0.09100472690983943,6.969365720427161,33.03666149476115,9.043736133841871e-9,1.4066992680721916e-8,534.3481 -> 392.3481,PEs,49586.523742676,49586.523742676,50958.043334954,50958.043334954,56637.804016102
PI (40:6),0.0887879699264508,7.398915663296411,32.86487894708275,9.879203399625695e-9,1.5350604868362493e-8,928.5645 -> 651.5645,PIs,71510.62487795,71510.62487795,64877.86413572,64877.86413572,74460.985046357
Lyso_PC(24:0),0.08685516351173114,7.93637397441985,32.79229521701676,1.0255050752168036e-8,1.5918129450883372e-8,608.4577 -> 184.1,PCandSM,105266.168411215,105266.168411215,95630.545928941,95630.545928941,101695.648071233
PC (42:8),0.10208615322776485,6.087867517705279,32.592217412478064,1.1366900083873052e-8,1.762574072922877e-8,858.6 -> 184.1,PCandSM,19889.2611084013,19889.2611084013,17878.9214477673,17878.9214477673,66783.985473636
Lyso_PG(22:4),-0.08846529232399764,7.359464710034091,32.42231891572794,1.2405348081402734e-8,1.9216127420212078e-8,578.3114 -> 389.3114,PGs,64020.36450194,64020.36450194,65675.40515136,65675.40515136,78705.50610352
PG (38:9),0.08560767741970558,8.214441740069455,32.40547157586177,1.2513364366420611e-8,1.9363463828863235e-8,806.4702 -> 617.4702,PGs,129498.32885739,129498.32885739,117746.36828612,117746.36828612,115383.00756837
TAG(58:4)_FA 16:1,-0.10330224854407638,5.525997255073407,32.37047073306782,1.2740792412282391e-8,1.9695086931859806e-8,956.9 -> 685.9,TAG1,16981.801033021,16981.801033021,17600.9012146,17600.9012146,25890.601959229
Lyso_PE(12:0),-0.08608377678626715,8.000524157308236,32.30947017681291,1.314710157653497e-8,2.030226282549279e-8,398.2229 -> 257.2229,PEs,102449.86730955,102449.86730955,104925.02734373,104925.02734373,111648.44799807
"Cer(d14:2(4E,6E)/24:0(2OH))",-0.08486484737764399,8.631508812044727,32.26687873939968,1.343846253491763e-8,2.0730865637113426e-8,608.6 -> 206.3,Cer,147819.629760724,147819.629760724,151263.051361029,151263.051361029,220992.256530886
Lyso_PC(3:0),-0.0878284866534174,7.691591215606223,32.22387553361479,1.3739202675316141e-8,2.1173042315861938e-8,314.129 -> 184.1,PCandSM,68283.606430103,68283.606430103,70017.946182203,70017.946182203,153298.13195797
PGp (18:0),0.0865118436175593,7.784493404819213,32.130506771211024,1.4415583560054553e-8,2.2192606075530135e-8,514.3239 -> 325.3239,PGs,92406.68640136,92406.68640136,83968.1456299,83968.1456299,101185.64733886
PS (38:6),0.09008412950235281,6.852845057920043,31.9393740931992,1.590600872259742e-8,2.4462007267027388e-8,808.5124 -> 623.5124,PSs,48846.343200681,48846.343200681,44275.943145735,44275.943145735,51610.643676755
PS (16:0),0.08461588542527254,8.372882076063528,31.858581723194607,1.6581544656510226e-8,2.547481937504795e-8,498.2828 -> 313.2828,PSs,141318.35009766,141318.35009766,128582.08886719,128582.08886719,141917.06982426
Lyso_PE(20:5),-0.08911189551095472,6.8889427119406905,31.4149347660443,2.0837193397829424e-8,3.198019150321264e-8,500.2699 -> 358.2699,PEs,47234.48303221,47234.48303221,48477.302978501,48477.302978501,52233.063171387
PS (30:1),0.08867587503117617,6.946615301673373,31.264083476596742,2.252077776465168e-8,3.452879205795932e-8,706.4655 -> 521.4655,PSs,51785.443603497,51785.443603497,46985.883483882,46985.883483882,56381.683715807
Cer(d18:1/24:1(15Z)),0.08247761105019102,9.286019761160375,31.22348797812188,2.299667393164097e-8,3.522245670550316e-8,648.6 -> 264.3,Cer,254261.15649416,254261.15649416,231689.11560056,231689.11560056,315913.10131824
PGp (40:6),0.08398464742066396,8.038512114975388,31.07933721014082,2.476941449712218e-8,3.789897162097899e-8,824.5536 -> 635.5536,PGs,123601.290649481,123601.290649481,112510.989074662,112510.989074662,64655.765197701
"3-hydroxylinoleoylcarnitine,",0.08061367607506247,15.421336233618975,31.037136449138043,2.5313842072121514e-8,3.869254271919999e-8,440.3 -> 85.1,ACs,22500810.3886715,22500810.3886715,20529807.937501,20529807.937501,2797966.5039052
PG (14:0),0.08429710700451372,7.983562877742499,30.989467000456493,2.5943252980439217e-8,3.9614265232593356e-8,474.2562 -> 285.2562,PGs,109073.76757812,109073.76757812,99265.46655272,99265.46655272,103413.0264893
PCp(42:4),0.09904936036610308,6.087097325941215,30.93077152183495,2.673982595072648e-8,4.078910442280533e-8,850.7 -> 184.1,PCandSM,20341.10163116,20341.10163116,18323.6215286197,18323.6215286197,64786.564361477
PS (36:8),0.08208008719583483,8.883717924587382,30.744652777551206,2.9431375304765142e-8,4.484923282482485e-8,776.5801 -> 591.5801,PSs,221548.496032654,221548.496032654,201936.155944723,201936.155944723,117394.548645009
PG (20:3),-0.08523191895049334,7.584067251055152,30.610637004335096,3.1536005661054936e-8,4.800765161992238e-8,552.3032 -> 363.3032,PGs,73373.20507812,73373.20507812,75101.52539062,75101.52539062,98636.92626949
PG (40:0),-0.0811139143387651,9.146658694985586,30.194380313920146,3.908403108223366e-8,5.943782234491664e-8,852.6424 -> 663.6424,PGs,238950.37695313,238950.37695313,243881.75683598,243881.75683598,194991.25366202
"PIo (40:1), PIp (40:0)",0.09131690676157624,6.293743572136829,30.154183622866253,3.9902547959284005e-8,6.06211786304507e-8,924.6635 -> 647.6635,PIs,32546.982482921,32546.982482921,29476.461975107,29476.461975107,37551.602722141
Lyso_PG(17:2),0.08327245966866781,7.949980657364865,30.090279325235898,4.123931850295031e-8,6.258869269254642e-8,512.2645 -> 323.2645,PGs,103125.58618165,103125.58618165,93918.84692382,93918.84692382,115151.22875977
Lyso_PC(20:1),0.0998822199837206,5.767952618736477,29.986650378413668,4.3503099944763745e-8,6.595773032029332e-8,550.3794 -> 184.1,PCandSM,17789.1412048373,17789.1412048373,16015.5213546752,16015.5213546752,45821.623413082
PC (38:9),-0.08203123169015453,8.443686427701708,29.896960162741163,4.556266105885227e-8,6.901065010023941e-8,800.5 -> 184.1,PCandSM,130381.928466905,130381.928466905,133157.350707907,133157.350707907,191895.6760254
Lyso_PE(16:0),-0.08320422584006955,7.837228359323102,29.82712135681831,4.7233793945853953e-8,7.146968217008749e-8,454.2855 -> 312.2855,PEs,90206.96618646,90206.96618646,92202.12695311,92202.12695311,105733.48742668
PE (26:1),-0.08715858479083935,6.731350353675228,29.434003482855047,5.785359759646804e-8,8.745040281198241e-8,606.4131 -> 465.4131,PEs,42118.34301757,42118.34301757,43168.063049267,43168.063049267,47953.66333007
PSp (28:0),-0.0867177638330979,6.801203838869267,29.421842816743652,5.821776076701979e-8,8.79123329087492e-8,664.4549 -> 479.4549,PSs,44397.462707528,44397.462707528,45490.083251937,45490.083251937,49535.423706053
PG (34:3),0.08275001441496511,7.652804712402665,29.17707999704251,6.605600731205993e-8,9.964830851799191e-8,762.5015 -> 573.5015,PGs,85896.42517088,85896.42517088,78256.18591309,78256.18591309,85484.90649413
CerP(d18:1/24:1(15Z)),0.08131750736673052,8.176205159551554,29.11876354971466,6.807448070499868e-8,1.0259015616285444e-7,728.6 -> 264.3,Cer,122502.868469224,122502.868469224,111717.468139635,111717.468139635,126611.129394535
PG (38:3),-0.08512771236076998,7.010906809849451,29.116416249274994,6.815700783654977e-8,1.0261150327247864e-7,818.5641 -> 629.5641,PGs,51940.023925788,51940.023925788,53159.64367676,53159.64367676,54803.923645011
"12-Hydroxy-12-octadecanoylcarnitine, 3-hydroxyoctadecanoylcarnitine",0.07783124457866801,13.329802621442578,28.88334841314644,7.68709242513902e-8,1.1561448627388446e-7,444.4 -> 85.1,ACs,4858423.3593753,4858423.3593753,4441397.8457026,4441397.8457026,2399936.4863291
PS (28:2),0.08572074780765264,6.8412752336005695,28.852337851177655,7.811156120559456e-8,1.1736281618578323e-7,676.4185 -> 491.4185,PSs,48124.863403322,48124.863403322,43754.103088391,43754.103088391,52270.363708496
TAG(48:2)_F A18:0,0.080802234269824455,7.996226497128658,28.404351942123284,9.844376341179712e-8,1.4776408888110747e-7,820.8 -> 519.8,TAG1,105984.92749025,105984.92749025,96688.32629397,96688.32629397,120614.08789064
"PIo (40:3), PIp (40:2)",0.08889402389771621,6.177061352106939,28.184098350711793,1.1030710426242852e-7,1.6540555793996525e-7,920.6322 -> 643.6322,PIs,30762.262329099,30762.262329099,27906.942199702,27906.942199702,31491.882354738
